OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu00330,0.000416,1e-06,0.000254,0,0,0,0.181818,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(97),
Otu00360,0.000125,0,6.8e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00363,0.000125,0,0.000105,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00366,0.000125,0,8.6e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00374,0.000125,0,6.1e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00375,0.000125,0,7.5e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00380,0.000125,0,9.1e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Papillibacter(72),
Otu00393,0.000125,0,8.6e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00401,0.000125,0,6.8e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(65),Clostridiales_unclassified(65),
Otu00420,0.000125,0,8.6e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00438,0.000125,0,6.1e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Faecalibacterium(100),
Otu00446,0.000125,0,6.8e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00449,0.000125,0,8.6e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),
Otu00458,0.000125,0,6.8e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(99),
Otu00461,0.000125,0,6.8e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00464,0.000125,0,5.3e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(81),
Otu00468,0.000125,0,8.6e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00471,0.000125,0,6.1e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00473,0.000125,0,6.1e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00478,0.000125,0,7.5e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00494,0.000125,0,8.6e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00508,0.000125,0,0.000125,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00510,0.000125,0,9.1e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(75),Clostridiales_unclassified(75),
Otu00543,0.000125,0,0.000105,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00547,0.000125,0,0.000125,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00553,0.000125,0,9.1e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(100),
Otu00555,0.000125,0,9.1e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Anaerostipes(100),
Otu00567,0.000125,0,0.000125,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00578,0.000125,0,0.000125,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00594,0.000125,0,0.000105,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00596,0.000125,0,8.6e-05,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(99),
Otu00598,0.000125,0,0.000125,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(60),Clostridiales_unclassified(60),
Otu00647,0.000125,0,0.000125,0,0,0,0.186563,0.572598493303571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00731,0.000125,0,0.000105,0,0,0,0.186563,0.572598493303571,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00762,0.000125,0,0.000105,0,0,0,0.186563,0.572598493303571,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Burkholderiales(100),Burkholderiales_unclassified(100),Burkholderiales_unclassified(100),
Otu00302,0.000603,3e-06,0.000364,0,0,0,0.188811,0.578207405345212,Bacteria(100),Proteobacteria(100),Deltaproteobacteria(100),Desulfovibrionales(100),Desulfovibrionaceae(100),Bilophila(100),
Otu00220,0.000562,3e-06,0.000373,0,0,0,0.192807,0.5891325,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridia_unclassified(100),Clostridia_unclassified(100),Clostridia_unclassified(100),
Otu00225,0.000687,2e-06,0.00035,0,0,0,0.197802,0.603054878048781,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(98),Clostridiales_unclassified(98),
Otu00017,0.023533,0.003157,0.012564,0.00652,0.000172,0.004367,0.205794,0.626032632743363,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu00307,0.000832,1.4e-05,0.000832,0,0,0,0.237762,0.721683774834437,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Dialister(100),
Otu00036,0.006533,6e-05,0.001735,0.002774,5.5e-05,0.002473,0.281718,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00202,0.00104,1.6e-05,0.000899,0,0,0,0.297702,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00228,0.000458,3e-06,0.000415,0,0,0,0.268731,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00274,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Flavonifractor(80),
Otu00344,8.3e-05,0,6.5e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(89),
Otu00367,8.3e-05,0,3.8e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(100),
Otu00368,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00391,8.3e-05,0,6.5e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00403,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00404,8.3e-05,0,6.5e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00411,0.000187,0,0.00013,0.000324,0,0.000181,0.285632,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(100),
Otu00422,8.3e-05,0,6.5e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00436,8.3e-05,0,3.8e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu00441,8.3e-05,0,3.8e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00452,8.3e-05,0,5.7e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00482,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00511,8.3e-05,0,3.8e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00516,8.3e-05,0,6.5e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Flavonifractor(100),
Otu00520,8.3e-05,0,5.7e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00521,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Roseburia(100),
Otu00525,8.3e-05,0,6.5e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00530,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00536,8.3e-05,0,3.8e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00542,8.3e-05,0,6.5e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00568,8.3e-05,0,3.8e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00574,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Eggerthella(100),
Otu00582,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Flavonifractor(91),
Otu00591,8.3e-05,0,8.3e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00601,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00603,8.3e-05,0,8.3e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Dorea(100),
Otu00609,8.3e-05,0,8.3e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Bacilli(100),Bacillales(100),Planococcaceae(100),Lysinibacillus(100),
Otu00610,8.3e-05,0,5.7e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00624,8.3e-05,0,6.5e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00627,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00633,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00642,8.3e-05,0,8.3e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00648,8.3e-05,0,8.3e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00651,8.3e-05,0,3.8e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00658,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(99),Lachnospiraceae_unclassified(99),
Otu00659,8.3e-05,0,3.8e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00665,8.3e-05,0,8.3e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00666,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00669,8.3e-05,0,4.9e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00722,8.3e-05,0,8.3e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00732,8.3e-05,0,5.7e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00733,8.3e-05,0,6.5e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00747,8.3e-05,0,8.3e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00750,8.3e-05,0,6.5e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu00760,8.3e-05,0,5.7e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(61),
Otu00782,8.3e-05,0,8.3e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00797,8.3e-05,0,6.5e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Clostridium_IV(93),
Otu00823,8.3e-05,0,3.8e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00842,8.3e-05,0,8.3e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Olsenella(100),
Otu00878,8.3e-05,0,8.3e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00890,0,0,0,4.6e-05,0,4.6e-05,0.310345,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00914,8.3e-05,0,5.7e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01076,0,0,0,4.6e-05,0,4.6e-05,0.310345,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridiaceae_1_unclassified(87),
Otu01078,0,0,0,4.6e-05,0,4.6e-05,0.310345,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Peptostreptococcaceae_unclassified(100),
Otu01086,0,0,0,4.6e-05,0,4.6e-05,0.310345,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(97),
Otu01091,0,0,0,4.6e-05,0,4.6e-05,0.310345,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(99),
Otu01151,8.3e-05,0,8.3e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Corynebacteriaceae(100),Corynebacterium(100),
Otu01156,0,0,0,4.6e-05,0,4.6e-05,0.310345,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Dorea(91),
Otu01197,0,0,0,4.6e-05,0,4.6e-05,0.310345,0.734728361344538,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Pediococcus(78),
Otu01222,0,0,0,4.6e-05,0,4.6e-05,0.310345,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu01288,8.3e-05,0,3.8e-05,0,0,0,0.317937,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(98),
Otu01342,0,0,0,4.6e-05,0,4.6e-05,0.310345,0.734728361344538,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(88),Streptococcaceae_unclassified(88),
Otu01359,0,0,0,4.6e-05,0,4.6e-05,0.310345,0.734728361344538,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu01423,0,0,0,4.6e-05,0,4.6e-05,0.310345,0.734728361344538,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(89),
Otu01430,0,0,0,4.6e-05,0,4.6e-05,0.310345,0.734728361344538,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillales_unclassified(100),Lactobacillales_unclassified(100),
